trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount
1.70,-73.965896606445313,40.754238128662109,-73.98345947265625,40.742244720458984,17.75
2.70,-73.951835632324219,40.77288818359375,-73.976203918457031,40.751106262207031,19.3
2.96,-73.973968505859375,40.730800628662109,-73.968330383300781,40.764003753662109,18.05
1.02,-73.985649108886719,40.744468688964844,-73.992340087890625,40.753860473632812,11.16
1.44,-73.989768981933594,40.775394439697266,-73.972953796386719,40.764209747314453,14.16
1.70,-73.976272583007812,40.754318237304688,-73.987655639648438,40.768741607666016,14.15
.90,-73.979743957519531,40.743804931640625,-73.991241455078125,40.739208221435547,11.15
2.20,-74.008186340332031,40.737689971923828,-73.978652954101563,40.744190216064453,18.35
1.90,-73.977958679199219,40.778579711914063,-73.971992492675781,40.759441375732422,15.96
1.86,-73.952102661132813,40.769603729248047,-73.970726013183594,40.755111694335938,11.16
1.55,-73.968299865722656,40.755226135253906,-73.984771728515625,40.742252349853516,15.3
2.30,-74.00299072265625,40.749320983886719,-74.010688781738281,40.722866058349609,13.56
1.31,-73.993888854980469,40.741256713867188,-73.982559204101563,40.757442474365234,10.79
2.53,-74.006172180175781,40.734451293945313,-73.983558654785156,40.765621185302734,14.8
1.46,-73.983436584472656,40.734516143798828,-73.981697082519531,40.749732971191406,11.3
2.00,-73.963912963867188,40.765338897705078,-73.988258361816406,40.7557373046875,15.95
.90,-73.973381042480469,40.747867584228516,-73.973335266113281,40.757686614990234,16.8
1.00,-73.965995788574219,40.761852264404297,-73.953155517578125,40.766674041748047,10.3
1.90,-73.954185485839844,40.821479797363281,-73.95361328125,40.800327301025391,11.85
3.00,-74.007034301757813,40.715885162353516,-73.992210388183594,40.753837585449219,16.3
1.02,-74.005477905273438,40.727531433105469,-74.010261535644531,40.713710784912109,11.76
1.72,-73.972328186035156,40.786380767822266,-73.960906982421875,40.769760131835938,14.12
1.54,-73.953567504882813,40.779399871826172,-73.968338012695312,40.761810302734375,14.05
1.14,-73.992523193359375,40.743076324462891,-74.007362365722656,40.751541137695313,10.38
1.60,-73.964645385742188,40.791755676269531,-73.95068359375,40.779098510742188,13.3
3.90,-73.959693908691406,40.762683868408203,-73.978363037109375,40.713520050048828,14.8
2.20,-73.962059020996094,40.767990112304688,-73.982925415039062,40.761745452880859,13.8
3.99,-73.964157104492188,40.807933807373047,-73.995231628417969,40.766128540039063,19.3
2.25,-73.962272644042969,40.763950347900391,-73.987770080566406,40.751789093017578,18.96
2.40,-73.991058349609375,40.755489349365234,-73.964256286621094,40.773406982421875,16.5
1.46,-73.995231628417969,40.749870300292969,-73.977195739746094,40.756996154785156,13.56
.70,-73.983726501464844,40.738021850585937,-73.993247985839844,40.744888305664062,10.42
2.45,-73.991798400878906,40.727176666259766,-73.99365234375,40.752311706542969,17.16
1.40,-73.974494934082031,40.793655395507813,-73.953315734863281,40.788467407226562,12.8
1.91,-73.990699768066406,40.756389617919922,-73.965217590332031,40.759048461914063,16.3
1.30,-73.971641540527344,40.744037628173828,-73.994010925292969,40.751270294189453,18.3
1.70,-73.965049743652344,40.755458831787109,-73.948188781738281,40.778434753417969,12.95
1.90,-73.964797973632812,40.806537628173828,-73.97027587890625,40.791511535644531,13.3
2.30,-74.001335144042969,40.727531433105469,-73.979110717773437,40.749908447265625,14.3
2.44,-73.870872497558594,40.773715972900391,-73.884063720703125,40.753372192382812,11.3
2.16,-73.963302612304688,40.771762847900391,-73.96722412109375,40.793441772460938,12.8
.96,-74.000137329101563,40.717769622802734,-73.991203308105469,40.727611541748047,12.36
1.70,-73.984603881835938,40.764530181884766,-73.97161865234375,40.786331176757813,12.3
3.50,-74.016250610351563,40.715049743652344,-73.989212036132812,40.743873596191406,15.8
1.18,-73.961532592773438,40.760360717773438,-73.974510192871094,40.759880065917969,12.3
1.54,-73.979606628417969,40.744560241699219,-73.984245300292969,40.75994873046875,13.56
2.72,-73.850761413574219,40.725738525390625,-73.844017028808594,40.751091003417969,13.56
1.70,-73.990440368652344,40.775287628173828,-73.982124328613281,40.758991241455078,12.3
3.00,-73.949241638183594,40.828136444091797,-73.966133117675781,40.794719696044922,14.3
2.23,-73.990089416503906,40.775688171386719,-73.991600036621094,40.751319885253906,14.16
1.40,-74.004203796386719,40.721763610839844,-74.002700805664063,40.739536285400391,13.8
1.04,-73.978057861328125,40.753288269042969,-73.966400146484375,40.752986907958984,12.8
1.45,-73.986381530761719,40.737842559814453,-74.001289367675781,40.726356506347656,11.3
2.60,-73.965950012207031,40.771175384521484,-73.985305786132812,40.743083953857422,18.17
2.60,-73.990455627441406,40.755992889404297,-73.958343505859375,40.765304565429688,16.31
1.00,-73.978340148925781,40.736846923828125,-73.970962524414063,40.749359130859375,13.3
3.17,-73.992713928222656,40.714168548583984,-73.942031860351563,40.710620880126953,14.8
.90,-73.961204528808594,40.769107818603516,-73.973236083984375,40.763721466064453,11.75
4.30,-73.943588256835938,40.8388671875,-73.901565551757812,40.831588745117188,17.8
2.46,-73.982749938964844,40.766788482666016,-73.97576904296875,40.741519927978516,13.8
1.44,-73.935195922851563,40.800636291503906,-73.952957153320313,40.810138702392578,10.3
1.40,-73.964813232421875,40.772418975830078,-73.980873107910156,40.774139404296875,12.09
1.30,-74.004127502441406,40.747539520263672,-74.008621215820313,40.732227325439453,12.3
2.15,-73.986663818359375,40.730796813964844,-74.009101867675781,40.720043182373047,14.16
1.53,-73.990104675292969,40.740703582763672,-73.9925537109375,40.756034851074219,14.16
1.47,-73.981369018554688,40.741237640380859,-73.982894897460938,40.756492614746094,13.56
2.86,-73.997482299804688,40.722919464111328,-73.98187255859375,40.757015228271484,16.3
3.10,-73.892166137695313,40.746997833251953,-73.872039794921875,40.774448394775391,11.8
1.09,-73.963691711425781,40.774307250976562,-73.973396301269531,40.763545989990234,11.76
1.50,-73.961532592773438,40.779998779296875,-73.973876953125,40.762001037597656,14.76
1.71,-73.991539001464844,40.749958038330078,-73.97674560546875,40.758342742919922,13.8
1.39,-73.989227294921875,40.734310150146484,-73.975830078125,40.722049713134766,10.3
2.37,-73.982589721679688,40.764129638671875,-74.000007629394531,40.734699249267578,14.72
1.50,-73.971397399902344,40.760700225830078,-73.987770080566406,40.749080657958984,14.76
1.47,-74.017189025878906,40.707111358642578,-74.00457763671875,40.706890106201172,12.25
4.10,-73.979400634765625,40.7200927734375,-73.957412719726563,40.765884399414063,16.8
1.50,-73.964439392089844,40.770469665527344,-73.946258544921875,40.773857116699219,10.98
1.90,-73.990562438964844,40.740184783935547,-73.971977233886719,40.756385803222656,14.75
2.40,-73.961227416992188,40.774929046630859,-73.986679077148438,40.753383636474609,17.46
1.19,-73.973213195800781,40.749061584472656,-73.986030578613281,40.740100860595703,11.8
2.62,-73.954399108886719,40.805778503417969,-73.961372375488281,40.776958465576172,16.3
2.50,-73.984489440917969,40.769386291503906,-73.986015319824219,40.74365234375,17.8
1.40,-73.974830627441406,40.756721496582031,-73.957695007324219,40.765731811523438,12.95
2.90,-73.967193603515625,40.793540954589844,-73.980979919433594,40.761371612548828,19.1
2.85,-73.951423645019531,40.769760131835938,-73.981529235839844,40.766490936279297,17.76
1.80,-73.984878540039063,40.743854522705078,-73.980438232421875,40.762039184570313,19.3
1.80,-73.997634887695312,40.736076354980469,-73.981918334960938,40.758445739746094,11.3
1.60,-73.957359313964844,40.779457092285156,-73.971298217773438,40.759521484375,12.8
3.30,-73.972488403320313,40.755958557128906,-74.004356384277344,40.725505828857422,17.3
1.10,-73.9898681640625,40.734184265136719,-74.003265380859375,40.743579864501953,11.75
1.51,-73.980545043945313,40.755073547363281,-73.962959289550781,40.764846801757813,14.76
1.39,-73.970306396484375,40.752861022949219,-73.989906311035156,40.756587982177734,13.3
2.20,-74.007659912109375,40.731681823730469,-73.986114501953125,40.750617980957031,16.56
1.20,-74.00067138671875,40.742343902587891,-73.986930847167969,40.750827789306641,11.3
1.40,-73.994140625,40.751129150390625,-73.989967346191406,40.740909576416016,14.76
1.70,-73.963066101074219,40.772541046142578,-73.98492431640625,40.768753051757813,15.3
1.00,-73.955078125,40.773342132568359,-73.967498779296875,40.767749786376953,10.12
3.35,-73.961235046386719,40.780319213867188,-73.993751525878906,40.740123748779297,18.8
1.64,-73.998977661132813,40.744548797607422,-73.976707458496094,40.746738433837891,13.5
1.35,-73.973403930664063,40.743812561035156,-73.968284606933594,40.759601593017578,10.8
1.97,-73.954238891601563,40.781269073486328,-73.975822448730469,40.763889312744141,18.36
1.87,-73.950965881347656,40.774692535400391,-73.936981201171875,40.796718597412109,11.16
2.17,-74.004417419433594,40.751903533935547,-74.007240295410156,40.726570129394531,16.56
1.93,-73.987159729003906,40.776100158691406,-73.95697021484375,40.762500762939453,15.36
1.77,-73.977554321289063,40.789104461669922,-73.953948974609375,40.787639617919922,12.3
2.58,-73.955062866210937,40.783351898193359,-73.98162841796875,40.759681701660156,19.56
.90,-73.990020751953125,40.756885528564453,-73.977378845214844,40.755237579345703,10.56
1.70,-73.954963684082031,40.780269622802734,-73.965667724609375,40.760311126708984,13.3
2.00,-73.988151550292969,40.774623870849609,-73.986465454101563,40.754013061523438,14.8
1.10,-73.977859497070312,40.752418518066406,-73.992210388183594,40.749038696289063,11.44
5.00,-73.975631713867188,40.752197265625,-74.009017944335938,40.707027435302734,19.3
2.51,-73.984298706054688,40.769935607910156,-73.984291076660156,40.743095397949219,16.56
1.60,-73.969734191894531,40.753192901611328,-73.992294311523438,40.749027252197266,18.8
1.89,-73.994926452636719,40.734378814697266,-74.008621215820313,40.713661193847656,17.88
1.90,-73.972892761230469,40.755760192871094,-74.000770568847656,40.758243560791016,14.8
1.82,-73.986526489257813,40.738479614257813,-73.968978881835938,40.758129119873047,14.3
1.90,-73.9927978515625,40.724308013916016,-74.004066467285156,40.741432189941406,11.8
1.14,-73.950042724609375,40.771221160888672,-73.960739135742188,40.764839172363281,10.56
2.36,-73.980079650878906,40.760768890380859,-73.97479248046875,40.790119171142578,14.76
1.60,-73.99798583984375,40.760822296142578,-73.980514526367188,40.760963439941406,12.36
1.50,-73.96820068359375,40.770744323730469,-73.982444763183594,40.751415252685547,11.8
4.00,-74.007720947265625,40.704959869384766,-73.979713439941406,40.729282379150391,19.55
1.97,-73.955413818359375,40.782867431640625,-73.970840454101563,40.758949279785156,16.56
.92,-73.978828430175781,40.751060485839844,-73.990257263183594,40.746818542480469,10.38
.98,-73.976249694824219,40.765510559082031,-73.961074829101562,40.760997772216797,10.68
4.80,-73.977806091308594,40.749111175537109,-74.008514404296875,40.706531524658203,18.8
.94,-73.955619812011719,40.782676696777344,-73.964385986328125,40.771320343017578,10.56
2.40,-73.981399536132812,40.741115570068359,-74.007408142089844,40.727710723876953,18.5
1.60,-73.991325378417969,40.736061096191406,-74.006217956542969,40.723949432373047,11.76
2.64,-74.005897521972656,40.73590087890625,-73.980400085449219,40.765628814697266,17.8
3.47,-73.995010375976563,40.690444946289063,-73.997283935546875,40.723941802978516,16.3
1.20,-74.005233764648437,40.725650787353516,-73.993843078613281,40.739341735839844,11.6
1.07,-73.963005065917969,40.772613525390625,-73.973426818847656,40.761028289794922,11.3
2.86,-74.004669189453125,40.718860626220703,-73.990150451660156,40.756328582763672,15.3
1.30,-73.990364074707031,40.756340026855469,-73.979461669921875,40.772796630859375,10.3
1.70,-73.982078552246094,40.775405883789063,-73.97100830078125,40.759124755859375,17.9
1.93,-73.956001281738281,40.784770965576172,-73.973922729492188,40.764244079589844,13.3
.82,-73.980712890625,40.738071441650391,-73.992103576660156,40.742755889892578,10.8
1.59,-74.002189636230469,40.734340667724609,-73.983909606933594,40.747390747070313,12.3
1.70,-74.002357482910156,40.726516723632813,-73.985916137695313,40.740898132324219,11.75
1.30,-73.984420776367188,40.760723114013672,-73.98681640625,40.745075225830078,11.4
.80,-73.991432189941406,40.749252319335938,-73.987815856933594,40.741146087646484,10.56
3.78,-73.978958129882813,40.736469268798828,-74.008140563964844,40.706699371337891,19.32
1.75,-73.961570739746094,40.768630981445313,-73.983291625976562,40.765350341796875,15.8
1.10,-74.004096984863281,40.747989654541016,-73.988021850585938,40.746608734130859,10.3
1.70,-73.984779357910156,40.737049102783203,-73.974456787109375,40.756610870361328,15.96
1.50,-74.001228332519531,40.746414184570313,-73.976997375488281,40.738937377929688,14.3
1.10,-73.979507446289063,40.734897613525391,-73.991447448730469,40.744953155517578,15.35
1.57,-73.988380432128906,40.769241333007813,-73.974166870117187,40.755840301513672,18.36
.86,-73.975433349609375,40.754928588867188,-73.983772277832031,40.762271881103516,11.76
1.50,-74.004585266113281,40.726406097412109,-74.007469177246094,40.743141174316406,11.15
1.94,-73.978530883789063,40.756748199462891,-73.993797302246094,40.732650756835938,11.8
1.55,-74.010856628417969,40.704399108886719,-74.01409912109375,40.713119506835938,11.8
1.38,-73.980766296386719,40.764636993408203,-73.965934753417969,40.770938873291016,12.88
.70,-73.967559814453125,40.757705688476562,-73.973388671875,40.747817993164063,10.8
1.49,-73.994354248046875,40.751132965087891,-73.977951049804687,40.763458251953125,12.25
3.00,-73.994560241699219,40.690303802490234,-74.006866455078125,40.705337524414063,12.8
1.38,-73.987716674804688,40.775188446044922,-73.965789794921875,40.768680572509766,10.3
1.83,-74.009033203125,40.715629577636719,-73.994132995605469,40.73284912109375,11.3
6.32,-73.871040344238281,40.773761749267578,-73.892715454101563,40.7471923828125,19.8
1.70,-73.990859985351563,40.718353271484375,-73.989585876464844,40.735687255859375,14.15
2.00,-73.967308044433594,40.763420104980469,-73.973640441894531,40.74053955078125,14.3
1.10,-73.994766235351563,40.760997772216797,-73.977920532226563,40.758903503417969,14.75
2.42,-73.999092102050781,40.726646423339844,-74.004539489746094,40.750267028808594,17.76
3.50,-73.954032897949219,40.790130615234375,-73.941864013671875,40.828014373779297,16.8
2.81,-73.979087829589844,40.761959075927734,-73.994613647460938,40.731739044189453,19.56
.80,-73.966156005859375,40.765537261962891,-73.954414367675781,40.764137268066406,11.15
2.40,-73.978477478027344,40.748077392578125,-73.953193664550781,40.766620635986328,18.35
2.20,-73.992782592773438,40.730304718017578,-74.013710021972656,40.714942932128906,16.56
2.93,-74.000679016113281,40.747390747070313,-74.0101318359375,40.715869903564453,15.38
1.50,-73.993316650390625,40.747177124023438,-73.990066528320312,40.761516571044922,11.8
1.11,-73.985977172851562,40.7452392578125,-73.974288940429688,40.740001678466797,12.36
2.20,-74.005912780761719,40.706363677978516,-73.988578796386719,40.693527221679687,11.27
1.09,-73.996833801269531,40.742279052734375,-73.991729736328125,40.731109619140625,12.96
1.80,-73.986770629882813,40.776683807373047,-73.985610961914062,40.758071899414063,14.16
1.00,-73.97357177734375,40.748943328857422,-73.977912902832031,40.756519317626953,14.75
1.91,-74.000991821289063,40.729049682617187,-73.982398986816406,40.745231628417969,12.3
2.40,-73.951431274414063,40.769889831542969,-73.98004150390625,40.765384674072266,19.3
1.50,-73.971466064453125,40.746593475341797,-73.957839965820312,40.765235900878906,13.56
1.48,-73.989158630371094,40.753059387207031,-73.982643127441406,40.738601684570313,14.12
1.20,-73.967430114746094,40.752418518066406,-73.967750549316406,40.765720367431641,11.3
1.42,-73.952133178710937,40.791408538818359,-73.972671508789063,40.793670654296875,11.76
.97,-73.977783203125,40.746513366699219,-73.969039916992188,40.758113861083984,10.56
1.85,-73.987152099609375,40.733440399169922,-73.98284912109375,40.754268646240234,17.3
3.23,-73.863357543945313,40.769157409667969,-73.910568237304688,40.765247344970703,13.8
1.77,-73.982170104980469,40.743438720703125,-73.978408813476563,40.762550354003906,12.8
3.60,-73.988540649414062,40.747657775878906,-74.012924194335938,40.706203460693359,19.8
2.60,-73.979324340820313,40.747024536132812,-74.007881164550781,40.730323791503906,17.75
1.70,-73.98211669921875,40.771347045898437,-73.977928161621094,40.755516052246094,16.55
2.51,-73.990676879882813,40.751075744628906,-73.965141296386719,40.768283843994141,18.8
1.89,-73.995109558105469,40.734119415283203,-73.978279113769531,40.751178741455078,11.8
2.00,-73.956352233886719,40.781173706054687,-73.932266235351563,40.794898986816406,12.35
2.10,-73.991798400878906,40.749828338623047,-73.984107971191406,40.733028411865234,14.75
.50,-73.983444213867188,40.741165161132812,-73.983871459960937,40.746482849121094,10.75
1.69,-73.961822509765625,40.810939788818359,-73.940032958984375,40.805461883544922,12.36
2.20,-74.007240295410156,40.742774963378906,-73.987274169921875,40.766086578369141,15.35
1.00,-73.982086181640625,40.7449951171875,-73.973312377929688,40.757827758789063,10.56
2.52,-74.00494384765625,40.751674652099609,-73.995941162109375,40.726570129394531,17.16
.90,-74.0018310546875,40.740589141845703,-73.9962158203125,40.732334136962891,10.79
3.00,-73.994522094726563,40.760776519775391,-73.981063842773438,40.732448577880859,19.3
1.64,-73.95477294921875,40.765861511230469,-73.976058959960937,40.764053344726562,15.8
1.92,-73.951271057128906,40.782630920410156,-73.96905517578125,40.763656616210938,16.64
1.00,-73.95404052734375,40.729827880859375,-73.956413269042969,40.716991424560547,11.75
3.50,-74.017036437988281,40.708003997802734,-73.995277404785156,40.695228576660156,14.8
1.97,-73.981216430664063,40.747348785400391,-74.000007629394531,40.725341796875,12.96
1.10,-73.965599060058594,40.754440307617188,-73.954681396484375,40.765708923339844,11.44
1.20,-73.979904174804688,40.743373870849609,-73.976844787597656,40.757472991943359,13.3
2.00,-73.984649658203125,40.779483795166016,-73.972152709960937,40.757938385009766,14.38
.80,-73.978965759277344,40.747089385986328,-73.987098693847656,40.752281188964844,11.15
1.80,-73.978912353515625,40.752632141113281,-73.964988708496094,40.763721466064453,15.3
3.70,-73.978317260742188,40.741157531738281,-73.957817077636719,40.708896636962891,16.3
4.83,-73.941902160644531,40.838413238525391,-73.965980529785156,40.795631408691406,16.8
2.80,-73.947357177734375,40.77947998046875,-73.960403442382812,40.807594299316406,17.75
2.50,-73.982917785644531,40.766788482666016,-73.953895568847656,40.778896331787109,15.35
1.57,-74.006492614746094,40.732261657714844,-74.011871337890625,40.714958190917969,12.36
1.76,-74.006141662597656,40.733848571777344,-73.988807678222656,40.749546051025391,16.8
1.00,-73.963737487792969,40.768611907958984,-73.973587036132812,40.755084991455078,11.15
1.50,-73.981651306152344,40.732540130615234,-73.973663330078125,40.750644683837891,14.3
1.78,-73.994606018066406,40.766010284423828,-73.983589172363281,40.749458312988281,15.1
1.07,-73.962570190429688,40.755241394042969,-73.975601196289063,40.757095336914063,11.3
1.50,-74.01007080078125,40.721500396728516,-73.994857788085938,40.731708526611328,11.3
3.10,-73.958427429199219,40.760673522949219,-73.992393493652344,40.737857818603516,14.8
2.00,-73.994560241699219,40.750560760498047,-73.969947814941406,40.762016296386719,19.8
4.56,-73.967811584472656,40.792953491210937,-73.940750122070313,40.841503143310547,19.3
1.49,-73.988639831542969,40.736911773681641,-73.975341796875,40.752166748046875,18.3
1.83,-73.997825622558594,40.720890045166016,-74.011985778808594,40.702396392822266,13.8
4.00,-73.988815307617188,40.778537750244141,-73.96185302734375,40.814014434814453,15.96
3.41,-73.987655639648438,40.733558654785156,-73.991065979003906,40.692485809326172,19.56
1.70,-73.991439819335938,40.749969482421875,-73.976791381835938,40.758354187011719,17.16
1.00,-73.971504211425781,40.75128173828125,-73.974174499511719,40.7581787109375,13.3
2.00,-73.953125,40.7716064453125,-73.974174499511719,40.753433227539063,17.75
1.74,-73.991508483886719,40.749916076660156,-73.977615356445313,40.763320922851563,17.16
1.60,-73.884117126464844,40.73828125,-73.910354614257813,40.744815826416016,10.8
1.60,-73.963302612304688,40.763473510742188,-73.982284545898437,40.757495880126953,11.8
1.20,-73.9989013671875,40.740070343017578,-74.002609252929688,40.724937438964844,11.76
2.50,-73.983757019042969,40.780696868896484,-73.954925537109375,40.765426635742188,14.3
2.02,-73.996360778808594,40.738258361816406,-73.977096557617187,40.764419555664063,10.8
1.27,-73.978218078613281,40.754840850830078,-73.961288452148438,40.760429382324219,12.8
1.50,-73.989997863769531,40.73944091796875,-73.97760009765625,40.755191802978516,12.96
2.80,-73.986251831054687,40.759654998779297,-73.997734069824219,40.730087280273438,14.8
1.80,-73.961662292480469,40.768543243408203,-73.952377319335938,40.789813995361328,10.8
1.87,-73.972274780273438,40.747997283935547,-73.981742858886719,40.764381408691406,19.8
2.81,-73.996627807617188,40.753208160400391,-74.002296447753906,40.718841552734375,15.3
.79,-73.965469360351562,40.754779815673828,-73.958213806152344,40.764911651611328,10.3
2.17,-73.938072204589844,40.797126770019531,-73.968536376953125,40.799297332763672,12.3
4.00,-74.00445556640625,40.7520751953125,-74.0086669921875,40.702381134033203,19.55
2.00,-73.9959716796875,40.73883056640625,-73.983329772949219,40.763603210449219,14.15
1.77,-73.998687744140625,40.719860076904297,-73.994430541992188,40.740558624267578,12.96
2.40,-73.954963684082031,40.773433685302734,-73.979591369628906,40.7489013671875,17.75
2.03,-73.956962585449219,40.775848388671875,-73.982566833496094,40.773689270019531,13.8
3.40,-73.94921875,40.781749725341797,-73.974082946777344,40.749851226806641,18.5
1.20,-73.960258483886719,40.770359039306641,-73.974586486816406,40.762977600097656,12.95
1.40,-73.976943969726563,40.774833679199219,-73.959022521972656,40.774936676025391,10.55
2.47,-73.954627990722656,40.778079986572266,-73.984786987304688,40.769100189208984,14.3
1.41,-73.951080322265625,40.770431518554688,-73.968589782714844,40.770301818847656,11.16
1.50,-73.990371704101563,40.754940032958984,-73.985321044921875,40.741531372070313,15.95
2.34,-73.983253479003906,40.75640869140625,-74.007179260253906,40.742618560791016,13.8
2.61,-73.952812194824219,40.772148132324219,-73.973258972167969,40.743598937988281,11.3
.89,-73.981971740722656,40.752498626708984,-73.971702575683594,40.749740600585938,10.14
4.80,-73.97894287109375,40.788570404052734,-73.941459655761719,40.83856201171875,19.55
1.10,-73.9720458984375,40.760116577148438,-73.976676940917969,40.748458862304687,11.15
1.58,-73.974983215332031,40.780071258544922,-73.977783203125,40.763561248779297,13.5
2.73,-74.003753662109375,40.748283386230469,-73.971138000488281,40.76171875,16.8
2.30,-73.964530944824219,40.807281494140625,-73.951988220214844,40.790142059326172,16.55
2.55,-73.96600341796875,40.754360198974609,-73.957145690917969,40.783168792724609,15.96
1.37,-73.973663330078125,40.747760772705078,-73.989433288574219,40.738395690917969,11.16
1.87,-73.997886657714844,40.756645202636719,-73.974403381347656,40.762660980224609,15.3
.98,-73.96636962890625,40.753089904785156,-73.983131408691406,40.760471343994141,12.3
1.40,-73.976104736328125,40.776084899902344,-73.973991394042969,40.764286041259766,10.55
1.23,-73.990585327148438,40.756256103515625,-73.972213745117188,40.753982543945313,17.25
1.18,-73.950050354003906,40.784248352050781,-73.951072692871094,40.785049438476563,11.3
1.84,-73.986656188964844,40.761482238769531,-73.977729797363281,40.784023284912109,11.76
2.10,-74.000740051269531,40.732044219970703,-74.013671875,40.714969635009766,12.3
1.48,-73.978500366210938,40.777950286865234,-73.966217041015625,40.764839172363281,15.96
1.34,-73.977424621582031,40.754261016845703,-73.975624084472656,40.741466522216797,10.3
.82,-73.997467041015625,40.741458892822266,-73.992568969726563,40.733932495117188,10.56
.90,-73.991531372070313,40.749889373779297,-73.9881591796875,40.740985870361328,10.8
1.94,-74.014663696289063,40.716148376464844,-73.995414733886719,40.725135803222656,11.8
1.23,-73.982307434082031,40.774879455566406,-73.970352172851562,40.763191223144531,11.16
1.30,-73.99224853515625,40.749286651611328,-73.979461669921875,40.751811981201172,12.36
1.12,-74.005928039550781,40.735771179199219,-73.990882873535156,40.738040924072266,10.56
1.38,-73.980079650878906,40.746528625488281,-74.001678466796875,40.756488800048828,10.3
1.20,-73.959327697753906,40.763523101806641,-73.9754638671875,40.763568878173828,15.3
.80,-73.991874694824219,40.749237060546875,-73.985885620117187,40.741340637207031,13.56
2.84,-73.945556640625,40.782260894775391,-73.981346130371094,40.774280548095703,16.8
1.66,-73.974960327148438,40.756740570068359,-73.997161865234375,40.762130737304688,12.8
1.91,-73.994293212890625,40.740879058837891,-73.974205017089844,40.756885528564453,13.5
1.83,-73.996978759765625,40.722545623779297,-73.984519958496094,40.744987487792969,13.56
.53,-73.963226318359375,40.762569427490234,-73.967872619628906,40.757190704345703,10.3
2.60,-73.991828918457031,40.749912261962891,-74.004486083984375,40.716152191162109,14.8
2.90,-74.006095886230469,40.712074279785156,-73.989479064941406,40.743896484375,17.75
1.00,-73.98150634765625,40.755588531494141,-73.991600036621094,40.749423980712891,11.3
1.80,-73.978919982910156,40.740688323974609,-73.989776611328125,40.756500244140625,12.8
2.03,-73.995208740234375,40.733261108398437,-73.976600646972656,40.752948760986328,14.76
1.60,-73.992820739746094,40.730087280273438,-73.982597351074219,40.750160217285156,12.35
1.60,-73.974014282226563,40.747287750244141,-73.990028381347656,40.730419158935547,12.96
2.10,-74.001739501953125,40.746631622314453,-73.975677490234375,40.755191802978516,19.56
1.37,-73.978256225585937,40.741710662841797,-73.988533020019531,40.75421142578125,14.16
1.51,-73.980567932128906,40.764827728271484,-73.977157592773438,40.750316619873047,11.3
1.42,-73.951423645019531,40.769878387451172,-73.967247009277344,40.766620635986328,13.56
2.60,-73.991409301757812,40.744209289550781,-74.011970520019531,40.713817596435547,16.3
1.82,-73.9984130859375,40.719940185546875,-74.008049011230469,40.738178253173828,12.96
1.59,-73.998916625976563,40.744678497314453,-73.983970642089844,40.764728546142578,14.16
1.58,-73.961738586425781,40.762859344482422,-73.981697082519531,40.756420135498047,13.56
.90,-73.989738464355469,40.726421356201172,-74.002685546875,40.726772308349609,12.95
1.40,-73.976852416992188,40.751716613769531,-73.972732543945313,40.761833190917969,13.3
2.64,-73.99072265625,40.750759124755859,-73.999473571777344,40.719581604003906,16.8
2.77,-74.01715087890625,40.708698272705078,-73.982513427734375,40.713348388671875,12.3
1.53,-73.981315612792969,40.747215270996094,-73.974456787109375,40.756465911865234,11.8
1.74,-73.955612182617188,40.779518127441406,-73.973007202148438,40.760662078857422,14.8
2.76,-73.982223510742188,40.768260955810547,-73.993217468261719,40.736579895019531,17.76
1.38,-73.992347717285156,40.713260650634766,-74.000152587890625,40.726799011230469,11.16
2.80,-73.968719482421875,40.765777587890625,-74.004241943359375,40.752731323242188,17.75
1.80,-73.978065490722656,40.764675140380859,-73.991218566894531,40.750068664550781,13.8
1.90,-74.009414672851563,40.709228515625,-73.999214172363281,40.734016418457031,14.3
1.61,-73.989791870117187,40.762298583984375,-73.988319396972656,40.749263763427734,12.96
1.19,-73.996849060058594,40.731414794921875,-73.991104125976563,40.745548248291016,10.38
1.70,-73.981292724609375,40.780998229980469,-73.974899291992187,40.760787963867188,17.25
2.20,-73.976234436035156,40.765186309814453,-73.953079223632812,40.788543701171875,10.3
2.30,-73.986236572265625,40.768112182617187,-73.975532531738281,40.747936248779297,18.8
1.90,-73.95745849609375,40.775260925292969,-73.975982666015625,40.760002136230469,15.95
1.20,-73.984939575195313,40.732471466064453,-73.991935729980469,40.743839263916016,11.75
1.20,-73.970314025878906,40.793926239013672,-73.952278137207031,40.789928436279297,12.35
2.09,-73.949325561523438,40.770973205566406,-73.97100830078125,40.751903533935547,11.8
1.60,-73.962020874023438,40.767726898193359,-73.981636047363281,40.758026123046875,14.75
1.80,-73.952339172363281,40.7882080078125,-73.965705871582031,40.765380859375,15.95
1.84,-73.994155883789063,40.745918273925781,-73.973747253417969,40.757331848144531,17.16
1.07,-74.008819580078125,40.718303680419922,-74.007705688476562,40.708850860595703,15.8
1.60,-73.982025146484375,40.771297454833984,-73.963035583496094,40.772113800048828,15.35
.97,-73.971466064453125,40.750900268554687,-73.982101440429688,40.743217468261719,10.8
3.80,-74.0164794921875,40.704849243164063,-73.994499206542969,40.750545501708984,15.8
1.70,-73.984451293945313,40.743270874023438,-73.995323181152344,40.724948883056641,12.98
1.60,-73.979888916015625,40.74566650390625,-73.978416442871094,40.763641357421875,13.55
